 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GCA_5_BOTH.tif:cell body:1,256.937,50.124,42.124,9.000,4.000,218.000,12878.782,34.000,249168.000,0.000
2,MAX_GCA_5_BOTH.tif:nucleus:1,65.746,104.300,27.736,94.000,47.000,218.000,6857.281,99.000,132669.000,0.000
3,MAX_GCA_5_BOTH.tif:cytoplasm:1,191.191,31.495,27.635,9.000,4.000,209.000,6021.500,21.000,116499.000,0.000
4,MAX_GCA_5_BOTH.tif:dendrite 1:1,1.654,7.758,2.467,8.138,4.536,15.852,12.832,7.734,248.266,7.273
5,MAX_GCA_5_BOTH.tif:dendrite 1 background:1,1.654,3.961,0.561,4.001,3.025,5.000,6.552,3.984,126.762,7.273
6,MAX_GCA_5_BOTH.tif:dendrite 2:1,1.189,6.691,2.990,4.023,4.000,15.521,7.954,5.675,153.886,5.087
7,MAX_GCA_5_BOTH.tif:dendrite 2 background:1,1.189,4.014,0.499,3.997,3.091,4.869,4.772,4.000,92.316,5.087
8,MAX_GCA_5_BOTH.tif:dendrite 3:1,1.034,9.141,2.375,7.969,5.806,15.112,9.449,8.514,182.817,4.422
9,MAX_GCA_5_BOTH.tif:dendrite 3 background:1,1.034,4.376,0.602,4.013,3.195,5.589,4.524,4.398,87.518,4.422
10,MAX_GCA_5_BOTH.tif:AIS:1,6.358,38.185,12.489,31.053,13.440,70.158,242.764,37.694,4696.796,27.942
11,MAX_GCA_5_BOTH.tif:AIS background:1,6.358,4.402,0.906,3.992,3.000,7.341,27.987,4.271,541.470,27.942
12,MAX_GCA_5_BOTH.tif:axon:1,19.796,28.486,11.955,17.909,9.023,81.235,563.906,25.995,10909.980,86.915
13,MAX_GCA_5_BOTH.tif:axon background:1,19.796,4.329,0.982,3.991,3.000,9.948,85.705,4.101,1658.143,86.915
14,MAX_GCA_5_BOTH.tif:growth cone:1,51.791,10.928,7.740,7.000,3.000,59.000,565.974,8.000,10950.000,0.000
15,MAX_GCA_5_BOTH.tif:growth cone background:1,51.739,4.035,1.158,4.000,3.000,18.000,208.764,4.000,4039.000,0.000
