 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:cell body:1,171.860,281.011,40.712,244.002,216.000,393.000,0.000,0.000,48294.397,274.000,934360.000,0,0.000
2,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:nucleus:1,74.171,299.502,43.966,243.791,228.000,393.000,0.000,0.000,22214.410,310.000,429786.000,0,0.000
3,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:cytoplasm:1,97.689,266.970,31.499,244.223,216.000,386.000,0.000,0.000,26079.988,264.000,504574.000,0,0.000
4,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:dendrite 1:1,7.960,240.175,6.505,242.834,225.495,256.864,0.000,0.000,1911.750,240.334,36986.956,0,34.935
5,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:dendrite 1 background:1,7.960,216.661,1.196,216.010,216.000,221.271,0.000,0.000,1724.581,216.042,33365.768,0,34.935
6,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:dendrite 2:1,0.000,221.000,0.000,221.000,221.000,221.000,67.068,18.870,11.423,221.000,221.000,3,0.000
7,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:dendrite 2 background:1,0.000,226.000,0.000,226.000,226.000,226.000,69.341,21.143,11.681,226.000,226.000,3,0.000
8,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:dendrite 3:1,0.000,221.000,0.000,221.000,221.000,221.000,67.068,18.870,11.423,221.000,221.000,3,0.000
9,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:dendrite 3 background:1,0.000,226.000,0.000,226.000,226.000,226.000,69.341,21.143,11.681,226.000,226.000,3,0.000
10,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:AIS:1,8.167,217.199,1.729,216.014,216.000,223.280,0.000,0.000,1773.774,216.432,34317.509,0,35.808
11,SUM_ef334da4-226b-46a3-8162-4f2995ea8e5c.tif:AIS background:1,8.167,216.438,1.423,216.018,216.000,225.071,0.000,0.000,1767.557,216.000,34197.237,0,35.808
